customer_id,first_name,last_name,email,join_date,region,segment
431,Michelle,Burton,user431@example.com,2023-08-13,North,Consumer
432,Scott,Harrison,user432@example.com,2022-02-24,East,Small Business
433,Laura,Vargas,user433@example.com,2023-06-10,North,Consumer
434,William,Collins,user434@example.com,2023-11-10,North,Consumer
435,Benjamin,Wood,user435@example.com,2024-09-16,East,Consumer
436,Chase,Lin,user436@example.com,2023-04-22,South,Consumer
437,Christina,Hunter,user437@example.com,2021-08-19,South,Consumer
438,Betty,Best,user438@example.com,2024-10-19,North,Consumer
439,Shannon,Pacheco,user439@example.com,2021-03-19,West,Consumer
440,Marc,Alvarez,user440@example.com,2022-06-19,South,Consumer
441,Susan,Hayes,user441@example.com,2022-02-23,South,Consumer
442,Toni,Miller,user442@example.com,2023-10-15,East,Consumer
443,Benjamin,Zimmerman,user443@example.com,2022-05-02,North,Small Business
444,Alexandria,Bishop,user444@example.com,2024-08-08,West,Small Business
445,Nathan,Campbell,user445@example.com,2023-12-17,South,Consumer
446,Kim,Shelton,user446@example.com,2024-05-05,East,Enterprise
447,Kristina,Holland,user447@example.com,2021-04-23,East,Consumer
448,Mark,Grant,user448@example.com,2021-06-04,West,Consumer
449,Justin,Cummings,user449@example.com,2024-02-26,West,Small Business
450,Mathew,Aguilar,user450@example.com,2022-02-22,South,Enterprise
451,Sabrina,Collins,user451@example.com,2022-01-25,West,Consumer
452,David,Fletcher,user452@example.com,2024-03-13,West,Consumer
453,Kyle,Bennett,user453@example.com,2021-08-02,East,Enterprise
454,Lisa,Santiago,user454@example.com,2023-08-29,East,Consumer
455,Clarence,Santiago,user455@example.com,2025-05-05,West,Consumer
456,Michael,Cox,user456@example.com,2025-03-10,North,Small Business
457,Stephanie,Peterson,user457@example.com,2022-05-26,West,Small Business
458,James,Cooke,user458@example.com,2024-12-31,East,Small Business
459,Chris,Richard,user459@example.com,2022-03-08,South,Consumer
460,William,Fernandez,user460@example.com,2021-09-22,East,Consumer
461,Benjamin,Rogers,user461@example.com,2025-05-05,South,Consumer
462,Carla,Moore,user462@example.com,2021-12-24,South,Consumer
463,Marie,Wise,user463@example.com,2022-05-27,North,Consumer
464,Jennifer,Williams,user464@example.com,2022-04-10,West,Consumer
465,Erica,Young,user465@example.com,2023-12-18,East,Consumer
466,Cheryl,Goodwin,user466@example.com,2024-08-23,North,Small Business
467,Jesus,Allen,user467@example.com,2024-09-06,East,Consumer
468,Rebecca,Lee,user468@example.com,2024-11-08,South,Consumer
469,Tracey,Murray,user469@example.com,2025-09-19,East,Consumer
470,Kimberly,Shaw,user470@example.com,2023-04-06,East,Small Business
471,Tammy,Montoya,user471@example.com,2024-06-04,East,Small Business
472,Monique,Williams,user472@example.com,2022-01-15,West,Enterprise
473,Morgan,Spencer,user473@example.com,2024-12-14,East,Consumer
474,Jennifer,Black,user474@example.com,2021-09-26,East,Small Business
475,Justin,Hines,user475@example.com,2021-12-04,West,Enterprise
476,Shannon,Palmer,user476@example.com,2023-03-09,South,Small Business
477,Christopher,Lozano,user477@example.com,2024-08-02,South,Small Business
478,Nicole,Arias,user478@example.com,2024-09-13,West,Enterprise
479,Brian,Shaw,user479@example.com,2024-05-24,East,Consumer
480,Paul,Miller,user480@example.com,2022-11-14,West,Consumer
481,Anthony,Galvan,user481@example.com,2022-10-10,North,Consumer
482,Lacey,Taylor,user482@example.com,2023-09-19,East,Consumer
483,Samantha,Kennedy,user483@example.com,2023-04-22,East,Consumer
484,Katherine,Harrison,user484@example.com,2022-01-17,South,Consumer
485,Rebecca,Smith,user485@example.com,2020-11-28,East,Small Business
486,Mary,Dunn,user486@example.com,2022-09-13,South,Consumer
487,Rodney,Parsons,user487@example.com,2025-05-09,West,Small Business
488,Kevin,Williams,user488@example.com,2022-11-20,East,Consumer
489,Danielle,Dean,user489@example.com,2024-06-08,North,Consumer
490,Daniel,Stein,user490@example.com,2021-05-26,North,Consumer
491,Allen,Robertson,user491@example.com,2025-06-04,West,Consumer
492,Jennifer,Carter,user492@example.com,2022-12-03,South,Small Business
493,Christina,Allen,user493@example.com,2020-11-16,South,Consumer
494,Jacob,Barnett,user494@example.com,2024-05-29,East,Consumer
495,Theresa,Jones,user495@example.com,2025-04-26,West,Consumer
496,Amy,Hartman,user496@example.com,2025-05-04,South,Small Business
497,Angela,Myers,user497@example.com,2025-03-08,North,Small Business
498,Bradley,Hughes,user498@example.com,2024-11-11,West,Small Business
499,Jon,Smith,user499@example.com,2024-01-15,East,Consumer
500,Michael,Quinn,user500@example.com,2021-06-09,East,Consumer
501,Kelsey,Moss,user501@example.com,2021-09-30,West,Enterprise
502,Dennis,Bell,user502@example.com,2023-09-11,East,Consumer
503,Lisa,Thompson,user503@example.com,2023-09-29,East,Consumer
504,Tina,Mendoza,user504@example.com,2024-10-25,East,Consumer
505,Lisa,Brown,user505@example.com,2022-06-01,East,Consumer
506,Benjamin,Harris,user506@example.com,2024-10-03,North,Small Business
507,Nina,Stewart,user507@example.com,2022-07-24,West,Consumer
508,Zachary,Hays,user508@example.com,2023-07-03,South,Consumer
509,Thomas,Johnson,user509@example.com,2025-06-26,North,Consumer
510,Justin,Atkins,user510@example.com,2022-06-28,East,Consumer
511,Michelle,Rivera,user511@example.com,2021-04-09,South,Small Business
512,Lauren,Kim,user512@example.com,2021-12-03,South,Consumer
513,Julia,Kline,user513@example.com,2024-04-07,South,Consumer
514,Matthew,Lopez,user514@example.com,2024-02-26,South,Consumer
515,Michael,Salinas,user515@example.com,2025-02-04,South,Small Business
516,Laurie,Acosta,user516@example.com,2023-02-18,North,Consumer
517,Ryan,Carney,user517@example.com,2021-07-15,South,Enterprise
518,Amy,Morris,user518@example.com,2022-05-26,East,Small Business
519,Mark,Phillips,user519@example.com,2021-07-18,North,Consumer
520,Carrie,Simmons,user520@example.com,2024-08-28,North,Consumer
521,Michael,Williams,user521@example.com,2024-08-22,East,Small Business
522,Christina,Graham,user522@example.com,2023-11-12,South,Consumer
523,Charles,Walsh,user523@example.com,2021-05-09,North,Consumer
524,William,Brady,user524@example.com,2023-12-15,North,Consumer
525,Stephanie,Thomas,user525@example.com,2022-03-24,West,Consumer
526,Austin,Jones,user526@example.com,2024-08-04,North,Consumer
527,Michael,Herring,user527@example.com,2023-12-25,East,Consumer
528,Cassie,Shelton,user528@example.com,2021-02-20,North,Consumer
529,Nathan,Hines,user529@example.com,2024-01-08,South,Small Business
530,Devin,Richardson,user530@example.com,2025-09-30,North,Consumer
531,Debra,Wright,user531@example.com,2023-07-16,East,Consumer
532,Anthony,Lopez,user532@example.com,2021-10-30,North,Consumer
533,Paul,Hoffman,user533@example.com,2025-04-08,West,Small Business
534,Kimberly,Padilla,user534@example.com,2023-02-03,West,Consumer
535,Wendy,Mitchell,user535@example.com,2022-09-09,West,Consumer
536,James,Taylor,user536@example.com,2025-01-16,West,Consumer
537,Shannon,Roach,user537@example.com,2021-06-30,North,Consumer
538,Wendy,Cochran,user538@example.com,2024-08-25,South,Consumer
539,Elizabeth,Mckinney,user539@example.com,2023-08-01,East,Consumer
540,Amber,Vance,user540@example.com,2025-07-17,East,Consumer
541,Jennifer,Ho,user541@example.com,2022-03-16,East,Consumer
542,Laura,Hicks,user542@example.com,2022-05-06,West,Consumer
543,Tracie,Conner,user543@example.com,2021-11-24,North,Small Business
544,Kristy,Johnson,user544@example.com,2022-11-17,South,Consumer
545,Ashley,Mcdonald,user545@example.com,2025-07-30,South,Consumer
546,David,Henson,user546@example.com,2025-07-22,West,Consumer
547,Kyle,Key,user547@example.com,2021-06-04,North,Consumer
548,Alicia,Hammond,user548@example.com,2024-12-08,East,Consumer
549,Charles,Compton,user549@example.com,2025-10-03,East,Enterprise
550,Shannon,Frazier,user550@example.com,2021-06-30,West,Consumer
551,David,Calderon,user551@example.com,2023-10-18,North,Consumer
552,Danielle,White,user552@example.com,2025-07-21,North,Consumer
553,Ryan,Bartlett,user553@example.com,2021-12-17,East,Small Business
554,Marie,Holmes,user554@example.com,2021-05-03,North,Consumer
555,Fred,Morris,user555@example.com,2023-06-14,East,Consumer
556,Michael,Everett,user556@example.com,2022-10-13,West,Consumer
557,Meghan,King,user557@example.com,2023-04-13,West,Small Business
558,Joshua,Weber,user558@example.com,2025-07-20,North,Enterprise
559,Clarence,Davidson,user559@example.com,2025-05-27,East,Consumer
560,Eric,Hopkins,user560@example.com,2025-10-21,South,Consumer
561,Megan,Elliott,user561@example.com,2023-09-26,West,Consumer
562,Christopher,Fry,user562@example.com,2021-02-08,North,Consumer
563,Joseph,Clark,user563@example.com,2025-10-08,East,Consumer
564,Robert,Fowler,user564@example.com,2025-09-24,East,Consumer
565,Pamela,Gardner,user565@example.com,2025-02-06,West,Small Business
566,Timothy,Ballard,user566@example.com,2023-06-08,North,Consumer
567,Kenneth,Jones,user567@example.com,2024-04-26,East,Consumer
568,Eric,Perry,user568@example.com,2021-05-17,East,Consumer
569,James,Lawson,user569@example.com,2024-10-24,East,Small Business
570,Michelle,Flores,user570@example.com,2023-07-11,East,Consumer
571,Theresa,Anderson,user571@example.com,2023-10-21,South,Consumer
572,Zachary,Rodriguez,user572@example.com,2024-01-07,West,Consumer
573,Steven,Adams,user573@example.com,2022-12-03,North,Consumer
574,Donald,Williams,user574@example.com,2022-12-22,South,Consumer
575,Michelle,Barnes,user575@example.com,2024-02-18,West,Consumer
576,Lisa,Peck,user576@example.com,2022-03-23,East,Consumer
577,James,Moore,user577@example.com,2023-07-11,East,Small Business
578,Steven,Koch,user578@example.com,2025-03-30,North,Small Business
579,Andrew,Landry,user579@example.com,2025-02-04,South,Consumer
580,Stephen,Allen,user580@example.com,2025-03-01,North,Consumer
581,Michael,Williams,user581@example.com,2025-10-29,East,Consumer
582,Carla,Cameron,user582@example.com,2025-01-27,West,Consumer
583,Justin,Smith,user583@example.com,2024-11-13,West,Consumer
584,Ryan,Khan,user584@example.com,2021-10-11,South,Small Business
585,Kathryn,Diaz,user585@example.com,2023-12-23,North,Consumer
586,Brett,Hoffman,user586@example.com,2024-04-09,North,Consumer
587,Angela,Jones,user587@example.com,2023-12-13,West,Consumer
588,Shannon,Pierce,user588@example.com,2025-02-25,East,Consumer
589,David,Davis,user589@example.com,2021-11-16,West,Enterprise
590,Laura,Morgan,user590@example.com,2024-01-15,North,Consumer
591,Kari,Gonzalez,user591@example.com,2023-12-22,East,Small Business
592,Richard,Williams,user592@example.com,2025-03-12,South,Small Business
593,Derrick,Cook,user593@example.com,2021-03-12,East,Consumer
594,April,Hernandez,user594@example.com,2024-11-22,North,Consumer
595,Donald,Velazquez,user595@example.com,2025-04-01,West,Consumer
596,Francisco,Ewing,user596@example.com,2023-07-29,West,Consumer
597,Brittney,Romero,user597@example.com,2023-05-30,South,Consumer
598,Amanda,Erickson,user598@example.com,2025-03-14,East,Consumer
599,Thomas,Smith,user599@example.com,2023-06-01,North,Consumer
600,Emily,Whitney,user600@example.com,2023-09-07,West,Small Business
601,Kyle,Roach,user601@example.com,2025-10-30,East,Consumer
602,Candice,Baker,user602@example.com,2021-02-02,West,Consumer
603,Becky,Griffith,user603@example.com,2025-10-14,West,Consumer
604,Timothy,Warren,user604@example.com,2025-10-29,West,Consumer
605,Dylan,Becker,user605@example.com,2024-02-06,East,Consumer
606,Ashley,Graves,user606@example.com,2021-02-18,West,Small Business
607,Andrew,Edwards,user607@example.com,2022-06-27,East,Consumer
608,Robert,Harris,user608@example.com,2022-02-25,North,Consumer
609,Kimberly,Knapp,user609@example.com,2025-02-18,West,Consumer
610,Janice,Stone,user610@example.com,2021-05-24,West,Small Business
611,Mark,Bates,user611@example.com,2025-08-20,East,Consumer
612,Nicholas,Frye,user612@example.com,2025-05-02,South,Consumer
613,Rhonda,Peterson,user613@example.com,2024-10-10,North,Consumer
614,Erica,Dillon,user614@example.com,2023-11-17,South,Small Business
615,Chelsea,Lee,user615@example.com,2023-02-11,East,Consumer
616,Joshua,Evans,user616@example.com,2022-12-17,South,Consumer
617,Kellie,Bush,user617@example.com,2023-05-25,South,Consumer
618,Logan,Bailey,user618@example.com,2025-01-09,South,Consumer
619,Keith,Berry,user619@example.com,2023-03-11,North,Consumer
620,Noah,Baird,user620@example.com,2025-06-26,West,Consumer
621,Stephanie,Ballard,user621@example.com,2023-10-20,West,Consumer
622,Bobby,Moses,user622@example.com,2023-05-03,East,Small Business
623,Michael,Ramos,user623@example.com,2021-07-15,East,Consumer
624,Julie,Lewis,user624@example.com,2023-01-17,North,Consumer
625,Joseph,Hoffman,user625@example.com,2025-06-12,East,Small Business
626,Derrick,Gilbert,user626@example.com,2023-03-05,North,Consumer
627,John,Williams,user627@example.com,2025-11-09,North,Consumer
628,Jeremiah,Hall,user628@example.com,2025-05-19,West,Consumer
629,Robert,Love,user629@example.com,2021-09-19,East,Small Business
630,Erin,Taylor,user630@example.com,2021-09-20,North,Consumer
631,Tiffany,Moore,user631@example.com,2025-07-18,North,Consumer
632,Thomas,Gonzalez,user632@example.com,2024-11-28,West,Consumer
633,Manuel,Brewer,user633@example.com,2023-04-23,North,Consumer
634,Denise,Hall,user634@example.com,2021-08-16,South,Consumer
635,Robin,Thompson,user635@example.com,2021-03-07,West,Consumer
636,Sarah,Johnson,user636@example.com,2022-05-12,North,Consumer
637,Kristin,Lopez,user637@example.com,2024-03-29,East,Enterprise
638,Nancy,Smith,user638@example.com,2023-04-30,North,Consumer
639,Carrie,Hebert,user639@example.com,2025-09-11,South,Consumer
640,Justin,Hays,user640@example.com,2023-09-18,West,Enterprise
641,Alice,Small,user641@example.com,2025-06-26,South,Consumer
642,Melissa,Mcdonald,user642@example.com,2022-01-02,East,Consumer
643,Lisa,Rivera,user643@example.com,2022-07-04,East,Consumer
644,Deborah,Higgins,user644@example.com,2024-10-07,North,Small Business
645,Jill,Gibbs,user645@example.com,2020-12-25,East,Consumer
646,Emily,Lee,user646@example.com,2025-09-11,North,Consumer
647,Margaret,Robertson,user647@example.com,2024-04-24,West,Consumer
648,Richard,Davis,user648@example.com,2021-08-08,South,Consumer
649,Thomas,Boyle,user649@example.com,2022-01-22,South,Small Business
650,Jose,Young,user650@example.com,2020-12-03,East,Enterprise
651,Stephanie,Turner,user651@example.com,2023-02-19,West,Consumer
652,Alexander,Valdez,user652@example.com,2025-09-26,North,Consumer
653,Bryan,Wilson,user653@example.com,2022-11-16,West,Consumer
654,Erik,Parks,user654@example.com,2023-06-23,East,Small Business
655,Hannah,Fowler,user655@example.com,2023-07-06,North,Consumer
656,Michael,Walker,user656@example.com,2023-05-17,West,Consumer
657,Timothy,Gibson,user657@example.com,2021-12-31,North,Consumer
658,Robert,Dunn,user658@example.com,2024-01-16,South,Enterprise
659,Katherine,Pham,user659@example.com,2024-11-13,East,Small Business
660,Kathleen,Becker,user660@example.com,2022-09-21,West,Consumer
661,Alicia,Rice,user661@example.com,2021-07-24,South,Consumer
662,Christian,Elliott,user662@example.com,2023-12-11,East,Small Business
663,Maria,Leach,user663@example.com,2021-05-22,North,Consumer
664,Ashley,Hernandez,user664@example.com,2022-08-02,North,Consumer
665,Melissa,Ramos,user665@example.com,2023-08-28,South,Consumer
666,Jennifer,Burns,user666@example.com,2022-08-12,South,Consumer
667,Sean,Brown,user667@example.com,2025-03-16,South,Consumer
668,William,Bryant,user668@example.com,2021-12-26,North,Consumer
669,Angelica,Chambers,user669@example.com,2021-05-10,South,Enterprise
670,Jennifer,Foster,user670@example.com,2023-06-27,East,Small Business
671,Julie,Lane,user671@example.com,2020-11-21,West,Consumer
672,Rodney,Graves,user672@example.com,2021-04-01,South,Consumer
673,Virginia,Michael,user673@example.com,2025-06-20,West,Small Business
674,Valerie,Kennedy,user674@example.com,2021-06-14,South,Consumer
675,Robert,Mack,user675@example.com,2023-04-22,West,Consumer
676,Nicholas,Vance,user676@example.com,2024-06-10,East,Small Business
677,Molly,Knox,user677@example.com,2024-09-05,West,Enterprise
678,Christopher,Brandt,user678@example.com,2024-01-23,South,Small Business
679,Dean,Dalton,user679@example.com,2025-06-14,South,Small Business
680,Gregory,Medina,user680@example.com,2021-11-15,North,Consumer
681,David,Irwin,user681@example.com,2025-05-13,East,Consumer
682,Katelyn,Good,user682@example.com,2020-11-22,North,Consumer
683,Emily,Stephens,user683@example.com,2024-10-20,North,Consumer
684,Nicolas,Hall,user684@example.com,2025-05-22,South,Consumer
685,Michael,Hill,user685@example.com,2024-10-13,South,Small Business
686,Antonio,Keller,user686@example.com,2021-10-28,North,Small Business
687,John,Jones,user687@example.com,2020-12-30,South,Small Business
688,Sean,Powers,user688@example.com,2021-02-24,East,Small Business
689,John,Williams,user689@example.com,2021-04-12,West,Consumer
690,Jimmy,Robinson,user690@example.com,2024-08-06,East,Consumer
691,Donald,Holder,user691@example.com,2021-05-06,North,Consumer
692,Lisa,Dennis,user692@example.com,2022-11-09,North,Consumer
693,Barbara,Barton,user693@example.com,2023-07-30,North,Small Business
694,Joel,Walter,user694@example.com,2023-08-05,East,Small Business
695,Jeffrey,Turner,user695@example.com,2025-04-19,South,Consumer
